time_step,chosen_arm,reward,cumulative_rewards,current_alpha,current_beta,arm_pulls
62587,103,0,50713,0.005263157894736842,0.5,189
62588,524,1,50714,0.029411764705882353,0.5,33
62589,298,1,50715,0.009433962264150943,0.5,105
62590,800,1,50716,0.03333333333333333,0.5,29
62591,125,1,50717,0.006802721088435374,0.5,146
62592,106,1,50718,0.015384615384615385,0.5,64
62593,197,1,50719,0.012987012987012988,0.5,76
62594,120,1,50720,0.009259259259259259,0.5,107
62595,441,1,50721,0.011764705882352941,0.5,84
62596,528,0,50721,0.0625,0.5,15
62597,589,0,50721,0.043478260869565216,0.5,22
62598,3,0,50721,0.006944444444444444,0.5,143
62599,257,1,50722,0.006578947368421052,0.5,151
62600,104,0,50722,0.024390243902439025,0.5,40
62601,234,1,50723,0.005050505050505051,0.5,197
62602,203,1,50724,0.010752688172043012,0.5,92
62603,256,1,50725,0.00980392156862745,0.5,101
62604,298,1,50726,0.009345794392523364,0.5,106
62605,145,1,50727,0.023255813953488372,0.5,42
62606,323,1,50728,0.011494252873563218,0.5,86
62607,138,0,50728,0.02631578947368421,0.5,37
62608,49,1,50729,0.0036363636363636364,0.5,274
62609,20,1,50730,0.00819672131147541,0.5,121
62610,5,1,50731,0.0036231884057971015,0.5,275
62611,508,1,50732,0.02040816326530612,0.5,48
62612,0,1,50733,0.0032679738562091504,0.5,305
62613,358,1,50734,0.004310344827586207,0.5,231
62614,241,1,50735,0.006578947368421052,0.5,151
62615,323,0,50735,0.011363636363636364,0.5,87
62616,505,0,50735,0.024390243902439025,0.5,40
62617,264,1,50736,0.006211180124223602,0.5,160
62618,182,1,50737,0.005681818181818182,0.5,175
62619,310,1,50738,0.007874015748031496,0.5,126
62620,35,1,50739,0.01,0.5,99
62621,396,1,50740,0.01098901098901099,0.5,90
62622,198,1,50741,0.008849557522123894,0.5,112
62623,20,1,50742,0.008130081300813009,0.5,122
62624,147,1,50743,0.02702702702702703,0.5,36
62625,103,0,50743,0.005235602094240838,0.5,190
62626,425,1,50744,0.012195121951219513,0.5,81
62627,632,1,50745,0.013888888888888888,0.5,71
62628,274,1,50746,0.0035971223021582736,0.5,277
62629,471,1,50747,0.0125,0.5,79
62630,148,1,50748,0.004830917874396135,0.5,206
62631,0,1,50749,0.003257328990228013,0.5,306
62632,434,1,50750,0.02857142857142857,0.5,34
62633,225,1,50751,0.006622516556291391,0.5,150
62634,211,1,50752,0.010416666666666666,0.5,95
62635,290,1,50753,0.014492753623188406,0.5,68
62636,599,1,50754,0.011904761904761904,0.5,83
62637,381,1,50755,0.011111111111111112,0.5,89
62638,9,1,50756,0.0064516129032258064,0.5,154
62639,137,1,50757,0.010752688172043012,0.5,92
62640,778,1,50758,0.037037037037037035,0.5,26
62641,245,1,50759,0.010752688172043012,0.5,92
62642,155,0,50759,0.006896551724137931,0.5,144
62643,518,1,50760,0.007042253521126761,0.5,141
62644,5,1,50761,0.0036101083032490976,0.5,276
62645,218,0,50761,0.0056179775280898875,0.5,177
62646,9,1,50762,0.00641025641025641,0.5,155
62647,11,1,50763,0.007462686567164179,0.5,133
62648,325,1,50764,0.034482758620689655,0.5,28
62649,159,1,50765,0.006993006993006993,0.5,142
62650,545,0,50765,0.047619047619047616,0.5,20
62651,166,1,50766,0.0056179775280898875,0.5,177
62652,39,1,50767,0.05263157894736842,0.5,18
62653,639,1,50768,0.019230769230769232,0.5,51
62654,418,1,50769,0.013157894736842105,0.5,75
62655,222,1,50770,0.012195121951219513,0.5,81
62656,223,1,50771,0.012195121951219513,0.5,81
62657,405,1,50772,0.016666666666666666,0.5,59
62658,287,1,50773,0.004132231404958678,0.5,241
62659,332,1,50774,0.043478260869565216,0.5,22
62660,184,1,50775,0.004201680672268907,0.5,237
62661,22,1,50776,0.005,0.5,199
62663,116,1,50777,0.008333333333333333,0.5,119
62664,43,1,50778,0.002512562814070352,0.5,397
62665,287,1,50779,0.00411522633744856,0.5,242
62666,340,1,50780,0.012987012987012988,0.5,76
62667,236,1,50781,0.009615384615384616,0.5,103
62668,86,1,50782,0.005434782608695652,0.5,183
62669,486,1,50783,0.0136986301369863,0.5,72
62670,653,1,50784,0.01818181818181818,0.5,54
62671,43,1,50785,0.002506265664160401,0.5,398
62672,63,1,50786,0.00546448087431694,0.5,182
62673,118,0,50786,0.006211180124223602,0.5,160
62674,154,1,50787,0.003787878787878788,0.5,263
62675,605,1,50788,0.02564102564102564,0.5,38
62676,79,1,50789,0.005319148936170213,0.5,187
62677,244,1,50790,0.004784688995215311,0.5,208
62678,467,1,50791,0.007692307692307693,0.5,129
62679,119,1,50792,0.014285714285714285,0.5,69
62680,264,0,50792,0.006172839506172839,0.5,161
62681,413,1,50793,0.011764705882352941,0.5,84
62682,171,1,50794,0.004975124378109453,0.5,200
62683,159,1,50795,0.006944444444444444,0.5,143
62684,263,1,50796,0.0029585798816568047,0.5,337
62685,267,1,50797,0.013333333333333334,0.5,74
62686,822,0,50797,0.05555555555555555,0.5,17
62687,88,1,50798,0.0036900369003690036,0.5,270
62688,436,1,50799,0.006896551724137931,0.5,144
62689,638,1,50800,0.024390243902439025,0.5,40
62690,399,1,50801,0.018867924528301886,0.5,52
62691,65,1,50802,0.011627906976744186,0.5,85
62692,184,1,50803,0.0041841004184100415,0.5,238
62693,264,0,50803,0.006134969325153374,0.5,162
62694,521,1,50804,0.022727272727272728,0.5,43
62695,281,1,50805,0.008403361344537815,0.5,118
62696,641,0,50805,0.04,0.5,24
62697,115,1,50806,0.00558659217877095,0.5,178
62698,386,1,50807,0.014492753623188406,0.5,68
62699,287,1,50808,0.004098360655737705,0.5,243
62700,178,1,50809,0.012658227848101266,0.5,78
62701,287,1,50810,0.004081632653061225,0.5,244
62702,461,0,50810,0.012987012987012988,0.5,76
62703,281,1,50811,0.008333333333333333,0.5,119
62704,352,1,50812,0.023255813953488372,0.5,42
62705,153,1,50813,0.004830917874396135,0.5,206
62706,249,1,50814,0.008403361344537815,0.5,118
62707,561,1,50815,0.006711409395973154,0.5,148
62708,338,1,50816,0.013333333333333334,0.5,74
62709,701,0,50816,0.04,0.5,24
62710,529,1,50817,0.02857142857142857,0.5,34
62711,367,1,50818,0.020833333333333332,0.5,47
62712,299,1,50819,0.008547008547008548,0.5,116
62713,245,1,50820,0.010638297872340425,0.5,93
62714,781,0,50820,0.03571428571428571,0.5,27
62715,70,1,50821,0.004629629629629629,0.5,215
62716,453,1,50822,0.020833333333333332,0.5,47
62717,105,1,50823,0.003745318352059925,0.5,266
62718,791,0,50823,0.011111111111111112,0.5,89
62719,9,0,50823,0.006369426751592357,0.5,156
62720,184,1,50824,0.004166666666666667,0.5,239
62721,141,1,50825,0.006711409395973154,0.5,148
62722,10,1,50826,0.005494505494505495,0.5,181
62723,103,0,50826,0.005208333333333333,0.5,191
62724,0,1,50827,0.003246753246753247,0.5,307
62725,435,1,50828,0.02857142857142857,0.5,34
62726,189,1,50829,0.007692307692307693,0.5,129
62727,591,1,50830,0.01,0.5,99
62728,210,1,50831,0.007194244604316547,0.5,138
62729,234,0,50831,0.005025125628140704,0.5,198
62730,28,0,50831,0.008620689655172414,0.5,115
62731,6,1,50832,0.006622516556291391,0.5,150
62732,526,1,50833,0.05263157894736842,0.5,18
62733,115,1,50834,0.005555555555555556,0.5,179
62734,561,1,50835,0.006666666666666667,0.5,149
62735,198,1,50836,0.008771929824561403,0.5,113
62736,176,1,50837,0.006060606060606061,0.5,164
62737,548,1,50838,0.018867924528301886,0.5,52
62738,275,1,50839,0.0064516129032258064,0.5,154
62739,407,1,50840,0.027777777777777776,0.5,35
62740,122,1,50841,0.02702702702702703,0.5,36
62741,31,1,50842,0.011494252873563218,0.5,86
62742,234,1,50843,0.005,0.5,199
62743,94,1,50844,0.04,0.5,24
62744,402,1,50845,0.010416666666666666,0.5,95
62745,233,1,50846,0.00909090909090909,0.5,109
62746,5,1,50847,0.0035971223021582736,0.5,277
62747,228,1,50848,0.012345679012345678,0.5,80
62748,722,1,50849,0.01818181818181818,0.5,54
62749,184,1,50850,0.004149377593360996,0.5,240
62750,511,1,50851,0.007407407407407408,0.5,134
62751,602,1,50852,0.014705882352941176,0.5,67
62752,167,1,50853,0.008130081300813009,0.5,122
62753,488,1,50854,0.010869565217391304,0.5,91
62754,655,0,50854,0.019230769230769232,0.5,51
62755,792,1,50855,0.02702702702702703,0.5,36
62756,367,1,50856,0.02040816326530612,0.5,48
62757,631,1,50857,0.011904761904761904,0.5,83
62758,206,1,50858,0.01,0.5,99
62759,53,1,50859,0.023255813953488372,0.5,42
62760,113,1,50860,0.011235955056179775,0.5,88
62761,186,1,50861,0.02857142857142857,0.5,34
62762,225,1,50862,0.006578947368421052,0.5,151
62764,329,1,50863,0.009433962264150943,0.5,105
62765,203,1,50864,0.010638297872340425,0.5,93
62766,198,1,50865,0.008695652173913044,0.5,114
62767,576,1,50866,0.027777777777777776,0.5,35
62768,217,0,50866,0.004,0.5,249
62769,346,0,50866,0.058823529411764705,0.5,16
62770,143,1,50867,0.015151515151515152,0.5,65
62771,92,1,50868,0.02702702702702703,0.5,36
62772,140,1,50869,0.02,0.5,49
62773,457,1,50870,0.014705882352941176,0.5,67
62774,412,1,50871,0.010526315789473684,0.5,94
62775,207,1,50872,0.010101010101010102,0.5,98
62776,677,1,50873,0.022727272727272728,0.5,43
62778,86,1,50874,0.005405405405405406,0.5,184
62779,225,0,50874,0.006535947712418301,0.5,152
62780,171,1,50875,0.0049504950495049506,0.5,201
62781,130,1,50876,0.009009009009009009,0.5,110
62782,0,1,50877,0.003236245954692557,0.5,308
62783,571,1,50878,0.015384615384615385,0.5,64
62784,6,1,50879,0.006578947368421052,0.5,151
62785,51,1,50880,0.008130081300813009,0.5,122
62786,519,1,50881,0.017857142857142856,0.5,55
62787,102,1,50882,0.0038910505836575876,0.5,256
62788,163,0,50882,0.0051813471502590676,0.5,192
62789,459,1,50883,0.022222222222222223,0.5,44
62790,193,1,50884,0.011111111111111112,0.5,89
62791,455,1,50885,0.008403361344537815,0.5,118
62792,175,0,50885,0.005,0.5,199
62793,295,1,50886,0.006622516556291391,0.5,150
62794,455,1,50887,0.008333333333333333,0.5,119
62795,633,1,50888,0.004784688995215311,0.5,208
62796,243,1,50889,0.005747126436781609,0.5,173
62797,261,1,50890,0.003134796238244514,0.5,318
62798,183,1,50891,0.007692307692307693,0.5,129
62799,774,0,50891,0.02631578947368421,0.5,37
62800,259,0,50891,0.008547008547008548,0.5,116
62801,179,1,50892,0.009345794392523364,0.5,106
62802,495,0,50892,0.022727272727272728,0.5,43
62803,313,1,50893,0.029411764705882353,0.5,33
62804,111,1,50894,0.003703703703703704,0.5,269
62805,158,1,50895,0.01282051282051282,0.5,77
62806,437,1,50896,0.024390243902439025,0.5,40
62807,0,1,50897,0.0032258064516129032,0.5,309
62808,157,1,50898,0.010869565217391304,0.5,91
62809,0,1,50899,0.003215434083601286,0.5,310
62810,118,1,50900,0.006172839506172839,0.5,161
62811,193,1,50901,0.01098901098901099,0.5,90
62812,451,1,50902,0.008620689655172414,0.5,115
62813,273,1,50903,0.02564102564102564,0.5,38
62814,16,1,50904,0.023255813953488372,0.5,42
62815,203,1,50905,0.010526315789473684,0.5,94
62817,433,1,50906,0.023809523809523808,0.5,41
62818,276,1,50907,0.0056179775280898875,0.5,177
62819,212,1,50908,0.014285714285714285,0.5,69
62820,51,1,50909,0.008064516129032258,0.5,123
62821,264,1,50910,0.006097560975609756,0.5,163
62822,276,1,50911,0.00558659217877095,0.5,178
62823,48,1,50912,0.01,0.5,99
62824,130,1,50913,0.008928571428571428,0.5,111
62825,412,1,50914,0.010416666666666666,0.5,95
62826,49,1,50915,0.0036231884057971015,0.5,275
62827,299,1,50916,0.00847457627118644,0.5,117
62828,611,1,50917,0.038461538461538464,0.5,25
62829,306,1,50918,0.02631578947368421,0.5,37
62830,443,1,50919,0.045454545454545456,0.5,21
62831,152,1,50920,0.00411522633744856,0.5,242
62832,470,1,50921,0.0196078431372549,0.5,50
62833,261,1,50922,0.003125,0.5,319
62834,676,1,50923,0.029411764705882353,0.5,33
62835,320,1,50924,0.043478260869565216,0.5,22
62836,423,1,50925,0.006097560975609756,0.5,163
62837,217,1,50926,0.00398406374501992,0.5,250
62838,221,1,50927,0.01098901098901099,0.5,90
62839,358,1,50928,0.004291845493562232,0.5,232
62840,643,1,50929,0.014285714285714285,0.5,69
62841,459,1,50930,0.021739130434782608,0.5,45
62842,215,1,50931,0.007407407407407408,0.5,134
62843,374,1,50932,0.004761904761904762,0.5,209
62844,120,1,50933,0.009174311926605505,0.5,108
62845,378,1,50934,0.013513513513513514,0.5,73
62846,128,1,50935,0.007936507936507936,0.5,125
62847,263,1,50936,0.0029498525073746312,0.5,338
62848,266,1,50937,0.011494252873563218,0.5,86
62849,203,1,50938,0.010416666666666666,0.5,95
62850,188,1,50939,0.0078125,0.5,127
62851,827,1,50940,0.06666666666666667,0.5,14
62852,245,1,50941,0.010526315789473684,0.5,94
62853,103,0,50941,0.0051813471502590676,0.5,192
62854,299,0,50941,0.008403361344537815,0.5,118
62855,159,1,50942,0.006896551724137931,0.5,144
62856,250,1,50943,0.005847953216374269,0.5,170
62857,86,1,50944,0.005376344086021506,0.5,185
62858,377,1,50945,0.0072992700729927005,0.5,136
62859,149,1,50946,0.012658227848101266,0.5,78
62860,132,1,50947,0.018867924528301886,0.5,52
62861,43,1,50948,0.0025,0.5,399
62862,6,1,50949,0.006535947712418301,0.5,152
62863,62,1,50950,0.0048543689320388345,0.5,205
62864,586,1,50951,0.01,0.5,99
62865,238,1,50952,0.043478260869565216,0.5,22
62866,377,1,50953,0.007246376811594203,0.5,137
62867,392,1,50954,0.014084507042253521,0.5,70
62868,791,1,50955,0.01098901098901099,0.5,90
62869,539,1,50956,0.025,0.5,39
62870,600,1,50957,0.02127659574468085,0.5,46
62871,767,1,50958,0.024390243902439025,0.5,40
62872,163,1,50959,0.005154639175257732,0.5,193
62873,621,1,50960,0.01020408163265306,0.5,97
62874,202,1,50961,0.004016064257028112,0.5,248
62875,264,0,50961,0.006060606060606061,0.5,164
62876,387,1,50962,0.047619047619047616,0.5,20
62877,543,1,50963,0.025,0.5,39
62878,766,1,50964,0.037037037037037035,0.5,26
62879,213,1,50965,0.013157894736842105,0.5,75
62880,316,1,50966,0.010752688172043012,0.5,92
62881,263,0,50966,0.0029411764705882353,0.5,339
62882,111,1,50967,0.0036900369003690036,0.5,270
62883,258,1,50968,0.00847457627118644,0.5,117
62884,85,0,50968,0.007633587786259542,0.5,130
62885,257,1,50969,0.006535947712418301,0.5,152
62886,415,1,50970,0.006060606060606061,0.5,164
62887,64,1,50971,0.006666666666666667,0.5,149
62888,22,1,50972,0.004975124378109453,0.5,200
62889,744,1,50973,0.04,0.5,24
62890,139,1,50974,0.015384615384615385,0.5,64
62891,420,1,50975,0.007874015748031496,0.5,126
62892,196,1,50976,0.004784688995215311,0.5,208
62893,218,1,50977,0.00558659217877095,0.5,178
62894,162,1,50978,0.006578947368421052,0.5,151
62895,561,1,50979,0.006622516556291391,0.5,150
62896,287,1,50980,0.0040650406504065045,0.5,245
62897,480,1,50981,0.005813953488372093,0.5,171
62898,724,0,50981,0.014705882352941176,0.5,67
62899,257,0,50981,0.006493506493506494,0.5,153
62900,294,1,50982,0.007246376811594203,0.5,137
62901,220,0,50982,0.010416666666666666,0.5,95
62902,241,1,50983,0.006535947712418301,0.5,152
62903,130,1,50984,0.008849557522123894,0.5,112
62904,196,1,50985,0.004761904761904762,0.5,209
62905,105,1,50986,0.0037313432835820895,0.5,267
62906,590,1,50987,0.015873015873015872,0.5,62
62907,510,1,50988,0.043478260869565216,0.5,22
62908,345,1,50989,0.020833333333333332,0.5,47
62909,579,0,50989,0.006535947712418301,0.5,152
62910,152,1,50990,0.004098360655737705,0.5,243
62911,158,1,50991,0.012658227848101266,0.5,78
62912,274,1,50992,0.0035842293906810036,0.5,278
62913,610,1,50993,0.018518518518518517,0.5,53
62914,451,1,50994,0.008547008547008548,0.5,116
62915,184,0,50994,0.004132231404958678,0.5,241
62916,329,1,50995,0.009345794392523364,0.5,106
62917,496,0,50995,0.02857142857142857,0.5,34
62918,155,0,50995,0.00684931506849315,0.5,145
62919,227,1,50996,0.00980392156862745,0.5,101
62920,557,1,50997,0.00819672131147541,0.5,121
62921,467,1,50998,0.007633587786259542,0.5,130
62922,382,1,50999,0.008849557522123894,0.5,112
62923,41,1,51000,0.011111111111111112,0.5,89
62924,371,1,51001,0.008928571428571428,0.5,111
62925,281,0,51001,0.008264462809917356,0.5,120
62926,370,1,51002,0.011764705882352941,0.5,84
62927,183,1,51003,0.007633587786259542,0.5,130
62928,461,1,51004,0.01282051282051282,0.5,77
62929,231,1,51005,0.009615384615384616,0.5,103
62930,126,1,51006,0.006134969325153374,0.5,162
62931,751,1,51007,0.02702702702702703,0.5,36
62932,354,1,51008,0.020833333333333332,0.5,47
62933,19,1,51009,0.0049504950495049506,0.5,201
62934,11,1,51010,0.007407407407407408,0.5,134
62935,323,1,51011,0.011235955056179775,0.5,88
62936,292,1,51012,0.008849557522123894,0.5,112
62937,264,1,51013,0.006024096385542169,0.5,165
62938,740,1,51014,0.02702702702702703,0.5,36
62939,603,1,51015,0.019230769230769232,0.5,51
62940,247,1,51016,0.007246376811594203,0.5,137
62941,725,0,51016,0.015873015873015872,0.5,62
62942,571,0,51016,0.015151515151515152,0.5,65
62943,217,1,51017,0.003968253968253968,0.5,251
62944,631,1,51018,0.011764705882352941,0.5,84
62945,533,1,51019,0.03571428571428571,0.5,27
62946,142,1,51020,0.013888888888888888,0.5,71
62947,464,1,51021,0.041666666666666664,0.5,23
62948,202,1,51022,0.004,0.5,249
62949,539,1,51023,0.024390243902439025,0.5,40
62950,212,1,51024,0.014084507042253521,0.5,70
62951,281,1,51025,0.00819672131147541,0.5,121
62952,200,0,51025,0.023809523809523808,0.5,41
62953,697,1,51026,0.03571428571428571,0.5,27
62954,210,1,51027,0.007142857142857143,0.5,139
62955,411,1,51028,0.006993006993006993,0.5,142
62956,174,1,51029,0.005917159763313609,0.5,168
62957,333,1,51030,0.023255813953488372,0.5,42
62958,704,1,51031,0.01098901098901099,0.5,90
62959,210,1,51032,0.0070921985815602835,0.5,140
62960,154,1,51033,0.0037735849056603774,0.5,264
62961,607,1,51034,0.024390243902439025,0.5,40
62962,212,1,51035,0.013888888888888888,0.5,71
62963,161,1,51036,0.0029411764705882353,0.5,339
62964,833,1,51037,0.045454545454545456,0.5,21
62965,338,0,51037,0.013157894736842105,0.5,75
62966,107,1,51038,0.012345679012345678,0.5,80
62967,88,1,51039,0.003676470588235294,0.5,271
62968,547,1,51040,0.041666666666666664,0.5,23
62969,478,0,51040,0.03225806451612903,0.5,30
62970,300,1,51041,0.005376344086021506,0.5,185
62971,605,1,51042,0.025,0.5,39
62972,494,1,51043,0.006535947712418301,0.5,152
62973,481,1,51044,0.038461538461538464,0.5,25
62974,144,1,51045,0.00980392156862745,0.5,101
62975,210,1,51046,0.007042253521126761,0.5,141
62976,374,1,51047,0.004739336492890996,0.5,210
62977,101,1,51048,0.0136986301369863,0.5,72
62978,25,1,51049,0.0058823529411764705,0.5,169
62979,105,1,51050,0.0037174721189591076,0.5,268
62980,0,1,51051,0.003205128205128205,0.5,311
62981,538,1,51052,0.009174311926605505,0.5,108
62982,541,0,51052,0.01282051282051282,0.5,77
62983,371,1,51053,0.008849557522123894,0.5,112
62984,313,1,51054,0.02857142857142857,0.5,34
62985,320,0,51054,0.041666666666666664,0.5,23
62986,49,0,51054,0.0036101083032490976,0.5,276
62987,586,1,51055,0.009900990099009901,0.5,100
62988,274,1,51056,0.0035714285714285713,0.5,279
62989,162,1,51057,0.006535947712418301,0.5,152
62990,207,1,51058,0.01,0.5,99
62991,585,1,51059,0.00819672131147541,0.5,121
62992,278,1,51060,0.01098901098901099,0.5,90
62993,176,1,51061,0.006024096385542169,0.5,165
62994,583,1,51062,0.013333333333333334,0.5,74
62995,118,1,51063,0.006134969325153374,0.5,162
62996,153,1,51064,0.004807692307692308,0.5,207
62997,97,1,51065,0.010869565217391304,0.5,91
62998,502,0,51065,0.047619047619047616,0.5,20
62999,406,1,51066,0.02857142857142857,0.5,34
63000,376,0,51066,0.058823529411764705,0.5,16
63001,563,1,51067,0.011363636363636364,0.5,87
63002,222,1,51068,0.012048192771084338,0.5,82
63003,161,1,51069,0.002932551319648094,0.5,340
63004,697,0,51069,0.034482758620689655,0.5,28
63005,172,1,51070,0.012658227848101266,0.5,78
63006,155,1,51071,0.006802721088435374,0.5,146
63007,64,0,51071,0.006622516556291391,0.5,150
63008,96,1,51072,0.025,0.5,39
63009,241,1,51073,0.006493506493506494,0.5,153
63010,75,1,51074,0.03125,0.5,31
63011,246,1,51075,0.007936507936507936,0.5,125
63012,798,1,51076,0.038461538461538464,0.5,25
63013,312,0,51076,0.012195121951219513,0.5,81
63014,197,0,51076,0.01282051282051282,0.5,77
63015,595,1,51077,0.023809523809523808,0.5,41
63016,542,1,51078,0.024390243902439025,0.5,40
63017,411,1,51079,0.006944444444444444,0.5,143
63018,148,1,51080,0.004807692307692308,0.5,207
63019,234,1,51081,0.004975124378109453,0.5,200
63020,263,1,51082,0.002932551319648094,0.5,340
63021,161,1,51083,0.0029239766081871343,0.5,341
63022,436,1,51084,0.00684931506849315,0.5,145
